date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name
24/12/2020,gb,1,6216615,2FRnf9qhLbvw8fu4IBXx78,['Wham!'],"['europop', 'new romantic', 'mellow gold', 'synthpop', 'disco', 'soft rock', 'new wave pop', 'dance pop', 'new wave']",262960,FALSE,Last Christmas
31/12/2020,gb,1,3220201,2FRnf9qhLbvw8fu4IBXx78,['Wham!'],"['europop', 'new romantic', 'mellow gold', 'synthpop', 'disco', 'soft rock', 'new wave pop', 'dance pop', 'new wave']",262960,FALSE,Last Christmas
27/12/2018,jp,5,229416,2FRnf9qhLbvw8fu4IBXx78,['Wham!'],"['europop', 'new romantic', 'mellow gold', 'synthpop', 'disco', 'soft rock', 'new wave pop', 'dance pop', 'new wave']",262960,FALSE,Last Christmas
18/10/2018,gb,10,2003628,2VxeLyX666F8uXCJ0dZF8B,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,FALSE,Shallow
25/10/2018,gb,6,2233421,2VxeLyX666F8uXCJ0dZF8B,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,FALSE,Shallow
01/11/2018,gb,4,2389910,2VxeLyX666F8uXCJ0dZF8B,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,FALSE,Shallow
08/11/2018,gb,3,2416132,2VxeLyX666F8uXCJ0dZF8B,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,FALSE,Shallow
15/11/2018,gb,3,2297106,2VxeLyX666F8uXCJ0dZF8B,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,FALSE,Shallow
22/11/2018,gb,5,1954311,2VxeLyX666F8uXCJ0dZF8B,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,FALSE,Shallow
29/11/2018,gb,8,1761104,2VxeLyX666F8uXCJ0dZF8B,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,FALSE,Shallow
07/03/2019,gb,9,1984056,2VxeLyX666F8uXCJ0dZF8B,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,FALSE,Shallow
08/02/2018,gb,9,1781574,6tvQzeCPwOytDlBYCIOY0n,"['Jax Jones', 'Ina Wroldsen']","['pop rap', 'pop', 'norwegian pop', 'uk pop', 'pop dance', 'electro house', 'house', 'uk dance', 'dance pop', 'tropical house', 'edm']",207629,FALSE,Breathe
29/09/2016,gb,8,2049552,1vvNmPOiUuyCbgWmtc6yfm,['Calvin Harris'],"['pop', 'progressive house', 'electro house', 'house', 'uk dance', 'dance pop', 'edm']",219159,FALSE,My Way
06/10/2016,gb,8,2052537,1vvNmPOiUuyCbgWmtc6yfm,['Calvin Harris'],"['pop', 'progressive house', 'electro house', 'house', 'uk dance', 'dance pop', 'edm']",219159,FALSE,My Way
13/10/2016,gb,8,2013021,1vvNmPOiUuyCbgWmtc6yfm,['Calvin Harris'],"['pop', 'progressive house', 'electro house', 'house', 'uk dance', 'dance pop', 'edm']",219159,FALSE,My Way
20/10/2016,gb,9,2049157,1vvNmPOiUuyCbgWmtc6yfm,['Calvin Harris'],"['pop', 'progressive house', 'electro house', 'house', 'uk dance', 'dance pop', 'edm']",219159,FALSE,My Way
27/10/2016,gb,9,1879388,1vvNmPOiUuyCbgWmtc6yfm,['Calvin Harris'],"['pop', 'progressive house', 'electro house', 'house', 'uk dance', 'dance pop', 'edm']",219159,FALSE,My Way
18/08/2016,gb,5,2260098,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
25/08/2016,gb,3,2773901,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
01/09/2016,gb,1,3477699,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
08/09/2016,gb,1,4052290,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
15/09/2016,gb,1,4198660,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
22/09/2016,gb,1,4021116,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
29/09/2016,gb,1,3604857,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
06/10/2016,gb,2,3292202,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
13/10/2016,gb,3,3123759,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
20/10/2016,gb,3,2987724,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
27/10/2016,gb,3,2734454,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
03/11/2016,gb,4,2418144,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
10/11/2016,gb,5,2173142,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
17/11/2016,gb,6,2243383,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
24/11/2016,gb,6,2165324,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
01/12/2016,gb,5,2086019,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
08/12/2016,gb,7,1955543,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
15/12/2016,gb,9,1623957,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
05/01/2017,gb,9,1497438,7BKLCZ1jbUBVqRi2FVlTVw,"['The Chainsmokers', 'Halsey']","['pop', 'indie poptimism', 'etherpop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",244960,FALSE,Closer
11/10/2018,gb,1,3361612,01IQ4aQgOf0Kkq3a273hmO,"['Dave', 'Fredo']","['uk hip hop', 'grime']",182741,TRUE,Funky Friday
18/10/2018,gb,1,3145567,01IQ4aQgOf0Kkq3a273hmO,"['Dave', 'Fredo']","['uk hip hop', 'grime']",182741,TRUE,Funky Friday
25/10/2018,gb,1,2896828,01IQ4aQgOf0Kkq3a273hmO,"['Dave', 'Fredo']","['uk hip hop', 'grime']",182741,TRUE,Funky Friday
01/11/2018,gb,1,2506326,01IQ4aQgOf0Kkq3a273hmO,"['Dave', 'Fredo']","['uk hip hop', 'grime']",182741,TRUE,Funky Friday
08/11/2018,gb,4,2376926,01IQ4aQgOf0Kkq3a273hmO,"['Dave', 'Fredo']","['uk hip hop', 'grime']",182741,TRUE,Funky Friday
15/11/2018,gb,4,2252798,01IQ4aQgOf0Kkq3a273hmO,"['Dave', 'Fredo']","['uk hip hop', 'grime']",182741,TRUE,Funky Friday
22/11/2018,gb,3,1999438,01IQ4aQgOf0Kkq3a273hmO,"['Dave', 'Fredo']","['uk hip hop', 'grime']",182741,TRUE,Funky Friday
29/11/2018,gb,6,1830840,01IQ4aQgOf0Kkq3a273hmO,"['Dave', 'Fredo']","['uk hip hop', 'grime']",182741,TRUE,Funky Friday
30/07/2020,gb,6,2118812,4pvb0WLRcMtbPGmtejJJ6y,"['Taylor Swift', 'Bon Iver']","['eau claire indie', 'pop', 'indie folk', 'melancholia']",285634,FALSE,exile (feat. Bon Iver)
05/07/2018,gb,1,4344182,6G8kHiVZ1jW7vHMPVRNZU0,"['Drake', 'Michael Jackson']","['pop', 'canadian pop', 'toronto rap', 'r&b', 'soul', 'canadian hip hop', 'hip hop', 'rap']",245786,FALSE,Don’t Matter To Me (with Michael Jackson)
12/07/2018,gb,2,3515659,6G8kHiVZ1jW7vHMPVRNZU0,"['Drake', 'Michael Jackson']","['pop', 'canadian pop', 'toronto rap', 'r&b', 'soul', 'canadian hip hop', 'hip hop', 'rap']",245786,FALSE,Don’t Matter To Me (with Michael Jackson)
19/07/2018,gb,3,3329140,6G8kHiVZ1jW7vHMPVRNZU0,"['Drake', 'Michael Jackson']","['pop', 'canadian pop', 'toronto rap', 'r&b', 'soul', 'canadian hip hop', 'hip hop', 'rap']",245786,FALSE,Don’t Matter To Me (with Michael Jackson)
26/07/2018,gb,5,2761631,6G8kHiVZ1jW7vHMPVRNZU0,"['Drake', 'Michael Jackson']","['pop', 'canadian pop', 'toronto rap', 'r&b', 'soul', 'canadian hip hop', 'hip hop', 'rap']",245786,FALSE,Don’t Matter To Me (with Michael Jackson)
09/03/2017,gb,6,4778544,0tgVpDi06FyKpA1z0VMD4v,['Ed Sheeran'],"['pop', 'uk pop']",263400,FALSE,Perfect
16/03/2017,gb,5,3552778,0tgVpDi06FyKpA1z0VMD4v,['Ed Sheeran'],"['pop', 'uk pop']",263400,FALSE,Perfect
23/03/2017,gb,6,2522488,0tgVpDi06FyKpA1z0VMD4v,['Ed Sheeran'],"['pop', 'uk pop']",263400,FALSE,Perfect
30/03/2017,gb,10,2160479,0tgVpDi06FyKpA1z0VMD4v,['Ed Sheeran'],"['pop', 'uk pop']",263400,FALSE,Perfect
16/11/2017,gb,10,1777832,0tgVpDi06FyKpA1z0VMD4v,['Ed Sheeran'],"['pop', 'uk pop']",263400,FALSE,Perfect
30/11/2017,gb,10,1730740,0tgVpDi06FyKpA1z0VMD4v,['Ed Sheeran'],"['pop', 'uk pop']",263400,FALSE,Perfect
24/01/2019,gb,10,1604326,29R1IMTTbDDA3VNlk6UEW5,"['Jax Jones', 'Years & Years']","['pop', 'pop rap', 'uk pop', 'uk dance', 'edm', 'electro house', 'pop dance', 'house', 'tropical house', 'electropop', 'gauze pop', 'dance pop']",186240,FALSE,Play
01/06/2017,gb,8,2467706,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
08/06/2017,gb,5,2714775,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
15/06/2017,gb,5,2855681,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
22/06/2017,gb,5,3197639,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
29/06/2017,gb,5,2829119,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
06/07/2017,gb,4,2850491,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
13/07/2017,gb,4,2703609,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
20/07/2017,gb,4,2616128,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
27/07/2017,gb,5,2571878,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
03/08/2017,gb,5,2357132,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
10/08/2017,gb,6,2124274,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
17/08/2017,gb,6,1993009,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
24/08/2017,gb,9,1813963,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
31/08/2017,jp,8,86066,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
07/09/2017,jp,7,86226,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
14/09/2017,jp,9,86577,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
28/09/2017,jp,10,79316,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
05/10/2017,jp,10,77858,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
12/10/2017,jp,8,79705,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
19/10/2017,jp,10,80278,0NiXXAI876aGImAd6rTj8w,"['Jonas Blue', 'William Singe']","['pop r&b', 'chill r&b', 'pop', 'urban contemporary', 'uk pop', 'post-teen pop', 'pop dance', 'r&b', 'uk dance', 'dance pop', 'tropical house', 'edm']",181614,FALSE,Mama
14/02/2019,gb,1,5529501,4kV4N9D1iKVxx1KLvtTpjS,['Ariana Grande'],"['dance pop', 'pop']",190440,TRUE,"break up with your girlfriend, i'm bored"
21/02/2019,gb,1,4187215,4kV4N9D1iKVxx1KLvtTpjS,['Ariana Grande'],"['dance pop', 'pop']",190440,TRUE,"break up with your girlfriend, i'm bored"
28/02/2019,gb,1,3508138,4kV4N9D1iKVxx1KLvtTpjS,['Ariana Grande'],"['dance pop', 'pop']",190440,TRUE,"break up with your girlfriend, i'm bored"
07/03/2019,gb,2,3041558,4kV4N9D1iKVxx1KLvtTpjS,['Ariana Grande'],"['dance pop', 'pop']",190440,TRUE,"break up with your girlfriend, i'm bored"
14/03/2019,gb,3,2683642,4kV4N9D1iKVxx1KLvtTpjS,['Ariana Grande'],"['dance pop', 'pop']",190440,TRUE,"break up with your girlfriend, i'm bored"
21/03/2019,gb,4,2321204,4kV4N9D1iKVxx1KLvtTpjS,['Ariana Grande'],"['dance pop', 'pop']",190440,TRUE,"break up with your girlfriend, i'm bored"
28/03/2019,gb,5,2278051,4kV4N9D1iKVxx1KLvtTpjS,['Ariana Grande'],"['dance pop', 'pop']",190440,TRUE,"break up with your girlfriend, i'm bored"
04/04/2019,gb,9,2042586,4kV4N9D1iKVxx1KLvtTpjS,['Ariana Grande'],"['dance pop', 'pop']",190440,TRUE,"break up with your girlfriend, i'm bored"
17/09/2020,gb,10,1723251,17bGtGqqaXOgVnhnfx5NlE,"['Paul Woolford', 'Diplo', 'Kareen Lomax']","['deep groove house', 'pop', 'uk dance', 'edm', 'electro house', 'pop dance', 'house', 'tropical house', 'moombahton', 'ninja', 'uk house']",211452,FALSE,Looking for Me
24/09/2020,gb,9,1905096,17bGtGqqaXOgVnhnfx5NlE,"['Paul Woolford', 'Diplo', 'Kareen Lomax']","['deep groove house', 'pop', 'uk dance', 'edm', 'electro house', 'pop dance', 'house', 'tropical house', 'moombahton', 'ninja', 'uk house']",211452,FALSE,Looking for Me
01/10/2020,gb,6,2000835,17bGtGqqaXOgVnhnfx5NlE,"['Paul Woolford', 'Diplo', 'Kareen Lomax']","['deep groove house', 'pop', 'uk dance', 'edm', 'electro house', 'pop dance', 'house', 'tropical house', 'moombahton', 'ninja', 'uk house']",211452,FALSE,Looking for Me
08/10/2020,gb,7,1821667,17bGtGqqaXOgVnhnfx5NlE,"['Paul Woolford', 'Diplo', 'Kareen Lomax']","['deep groove house', 'pop', 'uk dance', 'edm', 'electro house', 'pop dance', 'house', 'tropical house', 'moombahton', 'ninja', 'uk house']",211452,FALSE,Looking for Me
15/10/2020,gb,7,1763862,17bGtGqqaXOgVnhnfx5NlE,"['Paul Woolford', 'Diplo', 'Kareen Lomax']","['deep groove house', 'pop', 'uk dance', 'edm', 'electro house', 'pop dance', 'house', 'tropical house', 'moombahton', 'ninja', 'uk house']",211452,FALSE,Looking for Me
22/10/2020,gb,7,1664446,17bGtGqqaXOgVnhnfx5NlE,"['Paul Woolford', 'Diplo', 'Kareen Lomax']","['deep groove house', 'pop', 'uk dance', 'edm', 'electro house', 'pop dance', 'house', 'tropical house', 'moombahton', 'ninja', 'uk house']",211452,FALSE,Looking for Me
15/06/2017,gb,9,2191922,2OlWBmSjf1aUPGLNf0UI5A,['Ariana Grande'],"['dance pop', 'pop']",197266,FALSE,One Last Time
28/07/2016,gb,1,3927260,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
04/08/2016,gb,1,4704264,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
11/08/2016,gb,1,4457111,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
18/08/2016,gb,1,4136477,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
25/08/2016,gb,1,3720558,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
01/09/2016,gb,2,3431185,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
08/09/2016,gb,2,3196166,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
15/09/2016,gb,2,3100377,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
22/09/2016,gb,2,2932327,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
29/09/2016,gb,4,2642540,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
06/10/2016,gb,4,2444167,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
13/10/2016,gb,5,2261671,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
20/10/2016,gb,6,2133447,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
27/10/2016,gb,8,1912778,6DNtNfH8hXkqOX1sjqmI7p,"['Major Lazer', 'Justin Bieber', 'MØ']","['pop rap', 'pop', 'canadian pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electropop', 'dance pop', 'tropical house', 'edm']",185351,FALSE,Cold Water (feat. Justin Bieber & MØ)
07/05/2020,gb,4,2145433,7ytR5pFWmSjzHJIeQkgog4,"['DaBaby', 'Roddy Ricch']","['melodic rap', 'north carolina hip hop', 'trap', 'rap']",181733,TRUE,ROCKSTAR (feat. Roddy Ricch)
14/05/2020,gb,1,2914720,7ytR5pFWmSjzHJIeQkgog4,"['DaBaby', 'Roddy Ricch']","['melodic rap', 'north carolina hip hop', 'trap', 'rap']",181733,TRUE,ROCKSTAR (feat. Roddy Ricch)
21/05/2020,gb,1,3485110,7ytR5pFWmSjzHJIeQkgog4,"['DaBaby', 'Roddy Ricch']","['melodic rap', 'north carolina hip hop', 'trap', 'rap']",181733,TRUE,ROCKSTAR (feat. Roddy Ricch)
28/05/2020,gb,1,3698713,7ytR5pFWmSjzHJIeQkgog4,"['DaBaby', 'Roddy Ricch']","['melodic rap', 'north carolina hip hop', 'trap', 'rap']",181733,TRUE,ROCKSTAR (feat. Roddy Ricch)
04/06/2020,gb,1,3895916,7ytR5pFWmSjzHJIeQkgog4,"['DaBaby', 'Roddy Ricch']","['melodic rap', 'north carolina hip hop', 'trap', 'rap']",181733,TRUE,ROCKSTAR (feat. Roddy Ricch)
11/06/2020,gb,1,3482941,7ytR5pFWmSjzHJIeQkgog4,"['DaBaby', 'Roddy Ricch']","['melodic rap', 'north carolina hip hop', 'trap', 'rap']",181733,TRUE,ROCKSTAR (feat. Roddy Ricch)
